pos,flw,flg,bl,pic,lin,cl,cz,ni,erl,erc,lt,hc,pr,fo,cs,pi,class
4,132,410,0,1,0,10,0,0.25,28.979999542,2.2699999809,0,0.25,0,0,0,1741.9268799,r
1,136,338,0,0,0,0,1,0,8.8199996948,2.2100000381,0,0,0,0,0,0,r
74,11400,959,71,1,1,488,0.1666666716,0.2779999971,0.0799999982,0.0199999996,0,1.6109999418,0,0,0.4356159866,41.712501526,r
6,1000,4000,38,1,1,32,0,0.3330000043,11.279999733,0.3000000119,0,0.1669999957,0,0,0.066666998,1083.84375,r
30,212,957,166,1,1,654,0,0.1669999957,6.8099999428,0.4199999869,0.3330000043,0,0,0,0.2526600063,286.71511841,r
389,1100,1100,16,1,1,39,0.1111111119,0.1669999957,4.9400000572,0.200000003,0.3330000043,0.6110000014,0,0,0.0099719996,303.23950195,r
2,161,256,0,1,0,5,0.5,0.5,11.180000305,0.6200000048,0,0,0,0,0,2717.1262207,r
32,670,1200,8,1,0,14,0.1111111119,0,15.270000458,0.5799999833,0.1110000014,0.2220000029,0,0,0.0401489995,1050.6456299,r
178,2800,3700,203,1,1,56,0.277777791,0.0560000017,8.9200000763,0.0799999982,0.2220000029,0.5,0,0,0.0782260001,36.584396362,r
2,421,2100,0,1,0,15,0,0,37.290000916,4.2800002098,0,0,0,0,0,1440.9937744,r
231,568,772,131,1,1,206,0,0,11.979999542,0.5299999714,0.2779999971,0.2220000029,0,0.1669999957,0.079106003,936.31799316,r
99,747,1100,152,1,0,184,0.055555556,0.1110000014,18.709999084,1.0199999809,0.5,0.3330000043,0,0,0.1179459989,737.3324585,r
8,122,716,0,1,0,19,0,0,57.580001831,2.8699998856,0,1,0,0,0,61.222465515,r
28,438,714,30,1,0,44,0.1111111119,0.0560000017,17.149999619,0.6000000238,0.4440000057,0.2220000029,0,0,0.0231970008,729.83886719,r
234,1200,597,134,1,1,265,0,0.1110000014,2.6600000858,0.0799999982,0.7779999971,0.8889999986,0,0.0560000017,0.1766040027,87.744735718,r
8,204,894,80,1,0,178,0,0,22.299999237,1.0399999619,0,0,0,0,0.1199330017,32.931564331,r
40,96,75,0,1,1,152,0.1111111119,0,10.649999619,0.5799999833,0.1110000014,0.6669999957,0.2220000029,0,0.0638749972,200.20324707,r
195,4200,4200,242,1,1,479,0,0,5.5199999809,0.3600000143,1,2,0,0.3330000043,0.4738940001,335.90280151,r
451,2900,6800,104,1,1,606,0,0.3889999986,0.1700000018,0.0199999996,0,1.3890000582,0,0,0.2273000032,77.375862122,r
24,852,494,107,1,0,59,0.277777791,0.0560000017,13.399999619,0.8999999762,0.7220000029,1.8890000582,0,0,0.0715729967,768.034729,r
22,52,229,88,1,1,750,0,0.1110000014,26.180000305,1.6000000238,0.9440000057,1.2779999971,0.1110000014,0,0.741820991,0.0316510014,r
16,733,591,116,1,0,168,0,0.1879999936,16.069999695,1.0800000429,0.625,2.875,0,0,0.0253960006,1484.713623,r
1,412,315,0,1,0,0,1,0,15.289999962,0.9700000286,0,0,0,0,0,0,r
5,568,2900,152,1,0,59,0,0,24.930000305,1.4400000572,0,0,0,0,0.1256639957,0.1718890071,r
71,1100,1000,191,1,1,192,0.055555556,0.5559999943,16.5,1.3899999857,0.7220000029,1.6109999418,0,0,0.0349959992,137.34281921,r
61,267,1000,157,1,0,220,0,0,14.090000153,1.3700000048,0,0.6110000014,0,0,0.3222549856,12.313503265,r
13,666,5900,0,1,0,136,0,0,20.770000458,1.1299999952,0.0769999996,0.9229999781,0,0,0.3331570029,52.119293213,r
665,1400,2900,109,1,1,56,0.1666666716,0.1669999957,3.0699999332,0.0799999982,0.5,0.2779999971,0,0.0560000017,0.0408440009,158.95941162,r
167,1000,2500,186,1,1,305,0.1666666716,0,0.9399999976,0.0900000036,0,2.0559999943,0,0.0560000017,0.3431029916,33.535633087,r
11,51,238,98,1,0,118,0,0,33.689998627,1.9600000381,0,0.7269999981,0,0,0.0948470011,3.2036108971,r
223,489,767,152,1,1,492,0,0.5,3.0899999142,0.1599999964,0,1,0,0,0.2236900032,37.331729889,r
164,474,3200,166,1,1,154,0,0.3330000043,14.06000042,0.8000000119,0,0.2779999971,0,0.0560000017,0.0664289966,434.88827515,r
85,3200,2900,73,1,0,125,0,0.3330000043,11.149999619,0.7599999905,1,0.4440000057,0,0,0.0107760001,251.66995239,r
171,2000,5700,161,1,1,478,0,0.2779999971,0.7699999809,0.0399999991,0.1110000014,0,0,0,0.2055100054,149.21607971,r
27,108,168,0,1,0,21,0.5,0.3889999986,7.6100001335,0.7200000286,0,0,0,0,0.2393019944,2189.2443848,r
8,313,2300,104,1,0,444,0,0,25,2.3199999332,0,2.5,0,0,0.275191009,359.35552979,r
64,507,865,51,1,0,28,0,0.2779999971,11.770000458,0.6899999976,0.2779999971,1,0,0.0560000017,0.0211159997,1270.6618652,r
18,740,543,24,1,0,83,0.2222222239,0.1669999957,10.380000114,1.25,0.5559999943,0.1110000014,0,0,0.0449789986,2650.9191895,r
2,354,629,0,1,0,44,0,0,9.75,1.4099999666,0,0,0,0,0.2886750102,905.45983887,r
214,1100,1900,30,1,1,34,0.1666666716,0.0560000017,1.9099999666,0.0199999996,0,0.0560000017,0,0,0.0316919982,319.52935791,r
1200,463,1100,161,1,1,838,0,0.4440000057,3.1400001049,0.1400000006,0.2220000029,0.7220000029,0,0,0.2836599946,22.390647888,r
282,395,241,131,1,1,139,0,0.7220000029,7.3600001335,0.0799999982,0,0.2220000029,0,0,0.5174840093,0.5253400207,r
244,311,591,147,1,0,93,0,0.3330000043,10.489999771,1.3799999952,0,0.1110000014,0.1110000014,0,0.0318149999,122.04107666,r
58,145,340,45,1,1,106,0.1666666716,0.1110000014,6.1700000763,0.4199999869,0.2220000029,0.1669999957,0,0,0.094916001,1156.5001221,r
171,1700,785,51,1,1,670,0,0.4440000057,12.510000229,1.0900000334,0,0,0,0,0.1344739944,769.43676758,r
156,1100,6500,106,1,1,4,0.944444418,0,4.5999999046,0.6999999881,0,0,0,0,0.8888890147,3.9992749691,r
43,194,226,28,1,0,76,0,0.6110000014,12.600000381,0.6000000238,0.4440000057,0.0560000017,0,0,0.0339130014,593.77929688,r
26,288,1000,74,1,1,146,0.4444444478,0,6.2100000381,0.6800000072,0,0,0,0,0.2427539974,49.048286438,r
232,935,714,153,1,1,248,0,0.1110000014,7.0199999809,0.7200000286,1,0.2220000029,0.0560000017,0.0560000017,0.1937279999,474.15002441,r
128,76,153,16,1,0,13,0.4444444478,0.0560000017,9.3599996567,1.1699999571,0,0,0,0,0.1853930056,86.918640137,r
90,219,188,134,1,1,268,0,0.3889999986,6.2699999809,0.4799999893,0.5559999943,0.6669999957,0,0,0.1291110069,793.1184082,r
3,68,54,0,1,0,10,0.6666666865,0,21.569999695,0.9800000191,0.6669999957,0,0,0,0.3333329856,2359.7641602,r
102,1200,611,30,1,0,202,0,0.7779999971,8.7899999619,0.5400000215,0.6110000014,0.1669999957,0,0,0.0317189991,233.40422058,r
37,141,743,104,1,0,263,0.055555556,0,9.3000001907,0.9100000262,0,0,0,0,0.2429009974,233.20449829,r
72,411,745,37,1,0,59,0.055555556,0.2779999971,26.489999771,3.0999999046,0.3889999986,0.7779999971,0,0,0.0291770007,573.1137085,r
2,301,658,39,1,0,96,0,0,11.300000191,0.5,0,3.5,0.5,0,0,3184.1442871,r
434,1100,3400,199,1,0,182,0,1,9.8000001907,0.5899999738,0.3889999986,0.2779999971,0,0.0560000017,0.042222999,610.76751709,r
1200,5600,6600,143,1,1,509,0,0.7779999971,0.4199999869,0.0099999998,0.1110000014,0,0,0,0.2452819943,152.35681152,r
250,819,612,13,1,1,18,0.277777791,0.2220000029,10.220000267,0.4699999988,0.3330000043,0.1110000014,0,0,0.0451809987,442.63894653,r
227,12700,997,92,1,1,207,0,0,11.800000191,0.1700000018,1,0.7220000029,0,0,0.1634230018,112.0504303,r
68,1700,5900,131,1,1,261,0,0.2220000029,0.9599999785,0.0599999987,0,0,0,0,0.1505279988,49.640602112,r
6,539,715,165,1,1,241,0,0,8.0699996948,0,0.8330000043,1.8329999447,0,0,0.0189369991,1065.9499512,r
50,831,706,112,1,0,82,0,0.1110000014,12.920000076,0.8399999738,0.5,0.4440000057,0,0,0.0200539995,759.46795654,r
432,1600,1100,192,1,1,489,0,0.2220000029,5.1300001144,0.1599999964,0.5,1.3329999447,0,0,0.1703020036,224.93440247,r
594,1000,2800,113,1,1,54,0.055555556,0,0.9100000262,0.1400000006,0.7779999971,0.4440000057,0,0,0.0519809984,644.70050049,r
239,3000,823,128,1,1,444,0,0.1669999957,9.1099996567,0.3100000024,0.0560000017,0.3330000043,0.0560000017,0,0.0785320029,117.24002838,r
35,73,31,115,1,1,152,0,0.5,26.559999466,2.3599998951,0.0560000017,1.1670000553,0,0,0.3741230071,348.30575562,r
168,330,1200,176,1,0,404,0,0,14.81000042,1.1799999475,0,2.3329999447,0,0,0.2162500024,187.68753052,r
10,22,80,120,1,0,61,0,0,21.36000061,8.1800003052,0,0,0,0,0.2076029927,36.147918701,r
3,26,39,24,1,0,138,0,0,30.770000458,2.5599999428,0,4.3330001831,0,0.3330000043,0.1104390025,42.376110077,r
16,38,7,76,1,0,235,0,0,7.8899998665,0.4900000095,0.063000001,1.9379999638,0,0,0.649574995,14.556058884,r
2,25,31,32,0,0,200,0,0,38,8,0,6,0,0,0,61.784305573,r
7,441,2600,0,1,0,14,0.4285714328,0.1430000067,18.299999237,1.6499999762,0,0.1430000067,0,0,0.1428570002,412.59854126,r
1000,1500,71,144,1,1,415,0,0.1669999957,1.6900000572,0.0199999996,0,0,0,0,0.0972099975,67.985908508,r
30,52,205,164,1,1,117,0,0.0560000017,25.11000061,2.3499999046,0.2779999971,0.3330000043,0,0,0.281201005,1.9046449661,r
942,2400,4200,167,1,1,278,0,0.2779999971,0.1599999964,0.0099999998,0.6669999957,0.4440000057,0,0,0.3154900074,19.852468491,r
1,958,7400,19,1,0,23,0,1,49.159999847,5.1100001335,0,0,0,0,0,0,r
686,3800,3100,137,1,1,482,0,0.1110000014,3.1600000858,0.0199999996,0.0560000017,1.5559999943,0,0,0.5483400226,712.32092285,r
9,44,180,86,1,0,48,0.1111111119,0.1110000014,16.409999847,1.2599999905,0,0,0,0,0.0760930032,38.841140747,r
26,282,278,48,1,0,59,0.1666666716,0.5559999943,12.979999542,0.5299999714,1,0.0560000017,0,0,0.0163339991,308.08139038,r
32,755,854,16,1,0,12,0.3888888955,0,14.579999924,0.6800000072,0.3330000043,0,0,0,0.1372549981,905.34118652,r
689,817,1200,164,1,1,186,0,0.1669999957,2.1099998951,0.2599999905,0.1110000014,0.2779999971,0,0,0.0353009999,41.916927338,r
26,1100,850,38,1,1,26,0.277777791,0.3330000043,6.5300002098,0.1700000018,0.7779999971,0.1669999957,0,0,0.0676679984,634.55377197,r
95,443,814,94,1,1,133,0,0.1110000014,3.6900000572,0.1899999976,0,0.6110000014,0,0,0.1345410049,441.25985718,r
427,412,1300,124,1,1,98,0,0.3330000043,10.090000153,0.9700000286,0.3330000043,1.5,0,0,0.0232449993,46.81344223,r
15,1100,4300,12,1,0,26,0.1333333403,0,12.050000191,1.2999999523,0,0.1330000013,0,0.0670000017,0.0188999996,1070.1025391,r
12,552,1700,20,1,0,11,0.1666666716,0,16.729999542,0.7099999785,0,0,0,0,0.0410169996,5.9774770737,r
1,54,200,0,1,0,0,1,0,24.069999695,5.5599999428,0,0,0,0,0,0,r
1,25,92,0,1,0,0,1,0,148,12,0,0,0,0,0,0,r
879,134,298,106,1,0,56,0.4444444478,0,11.569999695,2.1099998951,0.1110000014,0,0,0,0.1031799987,11.611698151,r
42,36,15,111,1,0,245,0,0.1110000014,47.840000153,1.0800000429,0,1,0,0,0.7904819846,1.2441200018,r
19,696,7200,155,1,0,225,0,0.0560000017,17.399999619,0.8500000238,0.2779999971,0.1110000014,0,0,0.1270579994,178.71643066,r
15,29,112,88,1,0,98,0,0.200000003,20.920000076,2.0699999332,0.200000003,0.3330000043,0,0,0.1564330012,19.127037048,r
96,403,477,170,1,1,45,0.2222222239,0.1669999957,16.309999466,0.7400000095,0.1669999957,0.3330000043,0,0,0.0433069989,1474.5195312,r
13,225,639,9,1,0,29,0.0769230798,0,20.100000381,3.25,0.8460000157,0,0,0,0.1174909994,1961.9752197,r
2100,4700,6000,163,1,1,0,1,0,0.1000000015,0,0,0,0,0,1,48.315494537,r
28,995,909,173,1,0,312,0.055555556,0,14.18999958,1.2400000095,0.5,0,0,0.0560000017,0.0556420013,595.61920166,r
56,344,2100,187,1,0,53,0.1666666716,0.1110000014,15.279999733,1.0700000525,0,0.2220000029,0,0,0.0426039994,256.05813599,r
65,471,510,54,1,0,112,0,0.3889999986,14.609999657,1.2699999809,0.3889999986,0.7220000029,0,0,0.0370419994,1232.2913818,r
307,2600,7200,148,1,1,725,0,0,0.1899999976,0,0,0,0,0,0.1344410032,297.2076416,r
857,5200,4200,183,1,1,215,0,0.6110000014,1.1699999571,0.1000000015,0.1669999957,1.9440000057,0,0.0560000017,0.2921560109,77.576141357,r
12,270,245,0,1,0,116,0,0.75,13.729999542,1.5099999905,0.0829999968,0.25,0,0,0.0776979998,1048.0169678,r
11,353,644,24,1,0,177,0,0.2730000019,14.710000038,2.1900000572,0.6359999776,0,0,0,0.0271969996,2415.8078613,r
10,421,1700,149,1,1,727,0,0,6.7699999809,0.3799999952,0,0,0,0,0.2313749939,11.374972343,r
170,2400,3800,132,1,1,29,0.5,0.2220000029,1.75,0.0900000036,0,0,0,0,0.2455720007,263.94110107,r
44,797,464,40,1,0,160,0.055555556,0.2220000029,12.369999886,0.9200000167,0.7779999971,0,0,0.0560000017,0.0160290003,536.44152832,r
210,1200,4800,104,1,1,21,0.2222222239,0.5559999943,5.7300000191,0.25,0.8330000043,0.5,0,0,0.0196080003,891.49029541,r
2,57,97,0,1,0,85,0,0,41.229999542,5.2600002289,0.5,1.5,0,0,0.200000003,502.32125854,r
57,452,433,9,1,0,31,0.055555556,0.1669999957,18.36000061,0.6999999881,0.7220000029,0.1669999957,0,0,0.0212370008,384.30325317,r
90,1600,786,15,1,1,20,0.1666666716,0.2779999971,9.5600004196,0.5,0.8330000043,0,0.0560000017,0,0.0115719996,64.590805054,r
432,3800,2500,185,1,1,423,0,0.3330000043,0.1400000006,0.0099999998,0,0.7220000029,0,0,0.3080329895,91.99143219,r
55,43,37,141,1,1,142,0,0.0560000017,41.86000061,0.6499999762,0,2.1670000553,0,0,0.2045750022,51.997299194,r
18,783,2600,41,1,0,127,0.055555556,0.2779999971,12.609999657,0.6000000238,0.2220000029,0.8330000043,0,0.3889999986,0.0283499993,1282.4406738,r
582,493,1200,168,1,0,505,0,0,11.159999847,4.1999998093,0,1.0559999943,0,0,0.5079669952,84.884849548,r
122,411,2700,151,1,1,82,0.1666666716,0,2.1099998951,0.0299999993,0.6669999957,0.1110000014,0,0,0.0575920008,213.03430176,r
1,232,440,0,1,0,19,0,0,9.9099998474,2.1600000858,0,0,0,0,0,0,r
51,366,279,151,1,1,158,0,0.5,14.600000381,0.4300000072,0.5,0.2220000029,0,0,0.1934349984,727.23065186,r
16,100,97,11,1,0,120,0.125,0,29.629999161,1.0599999428,0.063000001,0.875,0,0,0.0178260002,457.49743652,r
2,61,260,0,0,0,5,0.5,0,68.029998779,4.9200000763,0,0,0,0,0,194.93235779,r
524,1500,1100,95,1,1,27,0.6666666865,0.1669999957,6.9899997711,0.3600000143,0,0.2779999971,0,0,0.4346700013,109.50235748,r
8,149,92,0,1,0,35,0.25,0.5,10.399999619,0.7599999905,0.125,0.625,0,0,0.0961679965,2835.3864746,r
40,229,802,96,1,0,382,0,0,10.380000114,1.5499999523,0.3330000043,0.1110000014,0,0,0.0653659999,293.11410522,r
786,1900,1600,79,1,1,294,0,0.1469999999,4.9400000572,0.3600000143,0.2939999998,0.2649999857,0,0,0.0334660001,103.76167297,r
727,1200,694,101,1,1,64,0.1428571492,0.6290000081,2.0799999237,0.0500000007,0.7710000277,0.0860000029,0,0,0.0283799991,124.57431793,r
22,451,168,94,1,0,87,0.1111111119,0,9.3999996185,0.8000000119,0.1110000014,0.2220000029,0,0,0.0360619985,1326.3822021,r
28,413,1300,0,1,0,49,0.055555556,0.0560000017,9.3599996567,0.5199999809,0.2220000029,1.1670000553,0,0,0.0784450024,1001.3430786,r
3,14,64,0,1,0,4,0.6666666865,0,109.51999664,16.670000076,0,0,0,0,0.3333329856,15.200833321,r
13,288,2500,13,1,0,0,1,0.2310000062,35.119998932,0.8500000238,0,0,0,0,1,154.29324341,r
10,66,389,15,1,0,24,0.1000000015,0,16.36000061,1.2100000381,0,0.8000000119,0,0,0,400.31668091,r
72,3700,1200,60,1,1,31,0.055555556,0.1669999957,5.0999999046,0.25,0.0560000017,0,0,0,0.0053989999,160.31047058,r
1100,7700,7500,186,1,1,104,0.5,0,0.0199999996,0,0,0,0,0,0.4705879986,0.0262189992,r
469,434,738,46,1,1,289,0,0.3889999986,14.579999924,1.1799999475,0,0,0,0,0.0314420015,219.2118988,r
18,436,222,131,1,1,136,0,0.0560000017,1.3600000143,0.0799999982,0.7220000029,0,0,0,0.5370789766,34.918087006,r
115,997,755,54,1,0,32,0.2222222239,0.8330000043,15.899999619,0.4600000083,0.9440000057,0.1110000014,0,0,0.0556979999,383.95095825,r
58,2700,3000,24,1,1,82,0,0.3330000043,6.75,0.4199999869,0.2220000029,0.1669999957,0,0,0.0172080006,193.063797,r
48,81,274,74,1,0,4,0.8333333135,0,8.3000001907,0.6200000048,0,0,0,0,0.6862750053,25.342855453,r
11,1200,915,29,1,1,23,0.1818181872,0.4550000131,12.420000076,0.3899999857,0.1819999963,0,0,0,0.0218930002,117.08901215,r
38,344,658,32,1,0,20,0.277777791,0,12.859999657,0.4699999988,0,0.2220000029,0,0,0.0672750026,463.07879639,r
1,13,121,50,0,1,31,0,0,669.22998047,15.380000114,0,0,0,0,0,0,r
1,49,167,0,1,0,0,1,0,65.309997559,8.1599998474,0,0,0,0,0,0,r
754,2200,1200,123,1,1,451,0,0.6669999957,7.0199999809,0.4600000083,0.2779999971,0.2779999971,0,0.1110000014,0.0872680023,133.87741089,r
104,455,862,53,1,0,23,0.1666666716,0.1669999957,19.440000534,1.4800000191,0.7779999971,0.1110000014,0,0,0.0311590005,850.29602051,r
119,739,1900,135,1,1,141,0.055555556,0,7.8299999237,0.0399999991,0,0,0,0,0.2117010057,535.24902344,r
37,82,1000,159,1,0,257,0,0,21.409999847,1.4199999571,0,0.1669999957,0,0.0560000017,0.2632269859,166.52468872,r
2,225,776,23,1,0,18,0.5,0,12.43999958,0.6700000167,0,0,0,0,0,100.83291626,r
172,605,568,150,1,1,416,0,0.6110000014,4.5100002289,0.0599999987,0.3330000043,0,0,0,0.1837629974,71.411819458,r
4,451,1600,132,1,0,383,0,0,8.2600002289,0.7200000286,0,7.25,0,0.25,0.4151940048,17.935832977,r
1,952,6100,0,0,0,0,1,1,22.059999466,5.4600000381,0,0,0,0,0,0,r
4,150,1800,15,1,0,221,0,0.25,59.330001831,3.5,0,3,0,0,0.4627139866,11.883889198,r
458,2300,1900,24,1,1,48,0.1666666716,0.2220000029,3.5099999905,0.1299999952,0.0560000017,0.0560000017,0,0,0.0317809992,831.91937256,r
249,584,599,8,1,1,109,0,0,6.3600001335,0.1199999973,1,0.1669999957,0,0.0560000017,0.0398500003,233.67823792,r
576,1100,2700,139,1,1,101,0,0.0560000017,4.4000000954,0.400000006,0.2220000029,0.2220000029,0,0,0.0452460013,152.15458679,r
3,128,633,17,1,0,185,0,0,45.830001831,2.0799999237,0.3330000043,8,0,0,0.091287002,7135.9526367,r
84,1500,1900,92,1,1,184,0.1111111119,0.1669999957,3.25,0.3300000131,0.9440000057,2.9440000057,0,0,0.0252359994,327.03909302,r
55,226,247,34,1,0,66,0,0.3330000043,28.739999771,4.0300002098,0.0560000017,0,0,0,0.0169050004,881.40979004,r
105,803,1600,59,1,0,38,0.2222222239,0.2779999971,15.979999542,0.5299999714,0.6669999957,0,0,0.0560000017,0.0482620001,689.54046631,r
40,840,5500,46,1,1,12,0.944444418,0.7220000029,4.4800000191,0.0399999991,0,0.2779999971,0.0560000017,0.0560000017,0.8888890147,1261.4471436,r
9,476,471,42,0,0,16,0.4444444478,0,31.75,0.7200000286,0.2220000029,0.2220000029,0.1110000014,0,0.0833330005,1202.9613037,r
40,1200,980,97,1,1,223,0,0.0560000017,22.209999084,0.4499999881,0.9440000057,2.1670000553,0,0,0.0933350027,177.33836365,r
12,992,5200,14,1,0,3,0.8333333135,0.0829999968,8.5200004578,0.5,0,0,0,0,0.6818180084,610.76281738,r
129,332,701,165,1,1,375,0.055555556,0.5559999943,17.170000076,0.4499999881,0.3889999986,1.5,0,0,0.5896530151,788.99401855,r
5,333,706,0,1,0,74,0,0,15.739999771,1.3200000525,1,0,0,0,0.1007449999,620.68560791,r
49,1500,1100,69,1,0,149,0,0.3330000043,14.56000042,0.6999999881,0.5559999943,1.6670000553,0,0,0.0397309996,1027.2442627,r
4,34,235,39,1,0,52,0,0.75,59.560001373,3.6800000668,0,0.5,0,0,0.2945050001,747.39154053,r
45,398,364,69,1,1,84,0,0,17.840000153,1.2599999905,0.2220000029,1.2220000029,0,0,0.0326370001,536.54034424,r
10,433,1300,58,1,0,10,0.5,0.400000006,16.719999313,1.9199999571,0.3000000119,0.3000000119,0,0,0.1333329976,4496.5458984,r
167,9900,1600,133,1,1,211,0,0,0.0700000003,0,0,0.5559999943,0,0,0.9828820229,18.951774597,r
21,1300,5200,158,1,1,583,0,0.1110000014,0.8299999833,0.0199999996,0.0560000017,0.7220000029,0,0,0.299672991,27.624860764,r
142,529,1100,149,1,1,44,0,0.0560000017,7.5199999809,0.349999994,0.3889999986,0.7220000029,0,0.0560000017,0.0104919998,832.8470459,r
86,1700,2700,132,1,1,83,0.1111111119,0.5,3.7200000286,0.1199999973,0.1669999957,3,0,2.7219998837,0.0381570011,1058.2155762,r
28,98,266,129,1,0,511,0,0.2779999971,23.870000839,0.6200000048,0,0.0560000017,0,0.1110000014,0.3503189981,316.64382935,r
14,34,101,84,1,0,76,0,0,15.130000114,1.4700000286,0,0.2860000134,0,0,0.0457369983,116.63908386,r
6,78,162,0,1,0,23,0.5,0,13.029999733,1.7100000381,0,0.1669999957,0,0,0.200000003,1873.7967529,r
10,1300,2700,9,1,1,115,0.2222222239,0.7779999971,6.0300002098,0.3000000119,0.5559999943,0,0,0,0.0474330001,432.58776855,r
6,347,1100,0,1,0,22,0,0,8.6000003815,0.6200000048,0,0,0,0,0.0166669991,1320.1627197,r
7,244,228,0,1,1,17,0.2857142985,0.1430000067,24.879999161,3.4000000954,0,0,0,0.2860000134,0.0476190001,1681.6311035,r
131,748,780,107,1,1,172,0,0,1.0099999905,0.1199999973,0,0.3889999986,0,0,0.0482340008,410.18112183,r
34,118,67,37,1,1,87,0,0.1669999957,14.68999958,0.1400000006,0.6669999957,0.6110000014,0,0,0.1286990047,48.923503876,r
41,182,1100,0,1,0,156,0,0,22.770000458,2.3499999046,0.8889999986,0.1669999957,0,0,0.3084230125,201.42854309,r
47,824,4300,0,1,0,20,0.1666666716,0.0560000017,9.470000267,0.7599999905,0.4440000057,0,0,0,0.0115040001,103.78704834,r
150,1100,3800,81,1,1,66,0.1666666716,0.2779999971,1.0800000429,0.0700000003,0.3889999986,0,0,0,0.0379469991,85.378257751,r
78,170,252,43,1,0,372,0,0.1669999957,15.130000114,0.8500000238,0.2779999971,0.5,0,0,0.1932000071,178.60253906,r
4500,39000,1000,115,1,1,498,0,0.7779999971,1.3099999428,0.0199999996,0.1669999957,0.7779999971,0.0560000017,0,0.0878859982,28.070293427,r
3,153,164,20,1,0,0,1,0,19.61000061,1.0900000334,0,0,0,0,1,606.64935303,r
48,1500,1500,37,1,1,167,0.055555556,0,14.409999847,1.1200000048,0.5559999943,0,0,0,0.0389179997,712.37579346,r
7,44,36,0,1,0,10,0.4285714328,0,24.030000687,1.2999999523,0,0,0,0,0.1428570002,470.95010376,r
2,32,41,16,1,0,49,0,0,60.939998627,9.3800001144,0,0.5,0,0,0.2886750102,93.975135803,r
14,121,252,91,1,0,56,0.1428571492,0.2140000015,12.989999771,1.1200000048,0.0710000023,0.3569999933,0.0710000023,0.1430000067,0.0252940003,1416.9185791,r
8,20,125,142,1,0,173,0,0,16.879999161,1.25,0,0,0,0,0.3718099892,6.0280561447,r
327,3200,2200,64,1,1,79,0,0.1110000014,3.7599999905,0.0399999991,1,1.7220000029,0,0.0560000017,0.2065300047,75.646354675,r
1,27,132,63,1,0,22,0,0,107.41000366,3.7000000477,0,0,0,0,0,0,r
4,1000,1000,62,1,0,553,0,0.3330000043,13.329999924,1.5700000525,0,0,0,0.3330000043,0.1442860067,56.887405396,r
129,5200,7500,118,1,1,63,0,0.5559999943,3.2599999905,0.0700000003,0.1110000014,0.1669999957,0,0,0.0134579996,518.84832764,r
19,223,1100,80,1,1,247,0,0.1669999957,6.0300002098,0.5199999809,0,0,0,0,0.2377900034,10.523224831,r
111,757,1200,60,1,0,135,0,0.0560000017,18.629999161,1.4700000286,0.2220000029,0.1669999957,0,0.0560000017,0.05308,727.92230225,r
1,154,721,0,1,0,0,1,0,61.040000916,6.4899997711,0,0,0,0,0,0,r
11,21,22,148,1,0,133,0,0.0909999982,10.819999695,0.8700000048,0,0.7269999981,0,0,0.3871870041,14.794140816,r
14,1200,569,71,1,1,40,0.6428571343,0.2140000015,2.3299999237,0,0.0710000023,0.5,0,0,0.4553860128,52.622081757,r
29,387,873,77,1,0,288,0,0.7220000029,15.579999924,0.7900000215,0.0560000017,0,0,0,0.0377580002,583.55999756,r
222,4500,2400,105,1,1,179,0,0.9440000057,7.5199999809,0.400000006,0.0560000017,0.2220000029,0,0,0.2027540058,38.76733017,r
